Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Duplicate Issue of,Timestamp,Issue status
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/grievance,SC 3.2.4,"<a class=""text-muted hover:text-black transition-colors duration-200 text-[15.5px] xl:text-[16.5px] font-medium whitespace-nowrap"" href=""/philosophy"">Philosophy</a>",".text-\[15\.5px\].xl\:text-\[16\.5px\][href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755560,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755552,2026-05-29T07:47:26.827Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],our philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/grievance,SC 3.2.4,"<a class=""hover:text-black transition-colors"" href=""/philosophy"">Our Philosophy</a>",".gap-2.text-black\/70 > .hover\:text-black[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755561,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755553,2026-05-29T07:47:26.827Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/kyc_status_check,SC 3.2.4,"<a class=""text-muted hover:text-black transition-colors duration-200 text-[15.5px] xl:text-[16.5px] font-medium whitespace-nowrap"" href=""/philosophy"">Philosophy</a>",".xl\:text-\[16\.5px\].whitespace-nowrap[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755562,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755552,2026-05-29T07:47:31.355Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],our philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/kyc_status_check,SC 3.2.4,"<a class=""hover:text-black transition-colors"" href=""/philosophy"">Our Philosophy</a>",".text-black\/70 > .hover\:text-black[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755563,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755553,2026-05-29T07:47:31.355Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/philosophy,SC 3.2.4,"<a class=""text-muted hover:text-black transition-colors duration-200 text-[15.5px] xl:text-[16.5px] font-medium whitespace-nowrap"" href=""/philosophy"">Philosophy</a>",".xl\:text-\[16\.5px\].whitespace-nowrap[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755564,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755552,2026-05-29T07:47:36.244Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],our philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/philosophy,SC 3.2.4,"<a class=""hover:text-black transition-colors"" href=""/philosophy"">Our Philosophy</a>","nav > .hover\:text-black[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755565,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755553,2026-05-29T07:47:36.244Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/contact,SC 3.2.4,"<a class=""text-muted hover:text-black transition-colors duration-200 text-[15.5px] xl:text-[16.5px] font-medium whitespace-nowrap"" href=""/philosophy"">Philosophy</a>",".xl\:text-\[16\.5px\].text-muted[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755566,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=philosophy&activeIssueId=359755552,2026-05-29T07:47:41.211Z,visible
consistent-identification-links,Links with same href URLs must have identical link texts,moderate,a[href='/philosophy'],our philosophy,Ensure that links with the same href URLs have the same link text across a set of web pages.,https://accura-cap.vercel.app/contact,SC 3.2.4,"<a class=""hover:text-black transition-colors"" href=""/philosophy"">Our Philosophy</a>",".gap-2.text-black\/70 > .hover\:text-black[href$=""philosophy""]",No,Confirmed,No,Ensure link texts are identical for the same href URL across web pages.,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755567,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeViolationId=66339&activeComponentId=a%5Bhref%3D%27%2Fphilosophy%27%5D&activeBehaviorValue=our+philosophy&activeIssueId=359755553,2026-05-29T07:47:41.211Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-cover.object-top,"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/people,"Experimental, SC 1.1.1","<img alt=""Divya Singhal"" data-nimg=""fill"" class=""object-cover object-top"" style=""position:absolute;height:100%;width:100%;left:0;top:0;right:0;bottom:0;color:transparent"" sizes=""128px"" srcset=""/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=32&amp;q=75 32w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=48&amp;q=75 48w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=64&amp;q=75 64w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=96&amp;q=75 96w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=128&amp;q=75 128w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=256&amp;q=75 256w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=384&amp;q=75 384w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=640&amp;q=75 640w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=750&amp;q=75 750w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=828&amp;q=75 828w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=1080&amp;q=75 1080w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=1200&amp;q=75 1200w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=1920&amp;q=75 1920w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=2048&amp;q=75 2048w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=3840&amp;q=75 3840w"" src=""/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Fa310754a3f9b901fe5f5638f8a337749c0685006-896x1041.jpg%3Frect%3D0%2C24%2C896%2C896%26w%3D320%26h%3D320&amp;w=3840&amp;q=75"">","img[alt=""Divya Singhal""]",Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-cover.object-top&activeBehaviorValue=&activeIssueId=359755568,NA,2026-05-29T07:47:21.186Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-contain.w-[110px].md:w-[120px].lg:w-[130px],"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/people,"Experimental, SC 1.1.1","<img alt=""Logo"" fetchpriority=""high"" width=""220"" height=""116"" data-nimg=""1"" class=""object-contain w-[110px] md:w-[120px] lg:w-[130px]"" style=""color:transparent;height:auto"" srcset=""/_next/image?url=%2FAccuracap-logo.png&amp;w=256&amp;q=75 1x, /_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75 2x"" src=""/_next/image?url=%2FAccuracap-logo.png&amp;w=640&amp;q=75"">",.md\:w-\[120px\],Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755569,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-contain.w-%5B110px%5D.md%3Aw-%5B120px%5D.lg%3Aw-%5B130px%5D&activeBehaviorValue=&activeIssueId=359755525,2026-05-29T07:47:21.186Z,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#object-cover.object-top,"",Ensure that images have meaningful alt text that serves the same purpose as the image.,https://accura-cap.vercel.app/people,"Experimental, SC 1.1.1","<img alt=""Shivam Gupta"" data-nimg=""fill"" class=""object-cover object-top"" style=""position:absolute;height:100%;width:100%;left:0;top:0;right:0;bottom:0;color:transparent"" sizes=""128px"" srcset=""/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=32&amp;q=75 32w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=48&amp;q=75 48w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=64&amp;q=75 64w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=96&amp;q=75 96w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=128&amp;q=75 128w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=256&amp;q=75 256w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=384&amp;q=75 384w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=640&amp;q=75 640w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=750&amp;q=75 750w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=828&amp;q=75 828w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=1080&amp;q=75 1080w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=1200&amp;q=75 1200w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=1920&amp;q=75 1920w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=2048&amp;q=75 2048w, /_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=3840&amp;q=75 3840w"" src=""/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Fint8x1m8%2Fproduction%2Ff11435a73d58a7a4b5fdc17d85f897d6b7023a1a-502x502.jpg%3Frect%3D33%2C66%2C436%2C436%26w%3D320%26h%3D320&amp;w=3840&amp;q=75"">","img[alt=""Shivam Gupta""]",Yes,Unreviewed,No,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-cover.object-top&activeBehaviorValue=&activeIssueId=359755570,https://accessibility.browserstack.com/site-scanner/projects/accuracap.vercel.app-60/builds?thBuildId=b3dvqppopnkqrnuxgysdyz1ptdnx3y6s4fnctruq&recurring=true&tunnel_vision=false&id=accuracap.vercel.app-60&tab=ALLISSUES&activeReviewStatus=needs-review&accuracyBucket=high&activeViolationId=66323&activeComponentId=img%23object-cover.object-top&activeBehaviorValue=&activeIssueId=359755568,2026-05-29T07:47:21.186Z,visible
